Date,Close,Open,High,Low,Change %,SMA_14,SMA_50,RSI_14,MACD,MACD_Signal,ATR_14,Target_Next_Close,Target_Trend
11/11/2022,1770.69,1754.92,1773.17,1746.85,0.91,1676.1142857142856,1675.1452000000002,74.90514462894212,15.702340797144416,0.9608039954400835,30.16071428571427,1771.8,1
11/14/2022,1771.8,1771.42,1775.36,1752.9,0.06,1684.6342857142859,1676.3769999999997,74.61411473380107,20.54612034535694,4.877867265423455,29.974285714285674,1778.25,1
11/15/2022,1778.25,1771.88,1786.68,1766.56,0.36,1692.76,1677.9189999999999,74.02229918067404,24.62149041480734,8.826591895300233,29.55642857142855,1773.77,0
11/16/2022,1773.77,1778.34,1785.49,1769.82,-0.25,1700.6764285714287,1679.0406,73.11751699970796,27.17647847019066,12.496569210278318,29.512857142857133,1760.87,0
11/17/2022,1760.87,1773.82,1775.2,1754.13,-0.73,1709.1842857142856,1680.1124,75.73348312664734,27.839486451244056,15.565152658471467,28.87142857142856,1749.74,0
11/18/2022,1749.74,1760.74,1767.98,1747.04,-0.63,1717.5142857142857,1680.7862,74.9273255813954,27.15381479592952,17.88288508596308,29.36499999999999,1737.81,0
11/21/2022,1737.81,1750.82,1753.52,1732.03,-0.68,1723.9650000000001,1681.0610000000001,69.50792759320862,25.355481564034108,19.377404381577286,29.028571428571418,1740.24,1
11/22/2022,1740.24,1738.48,1749.98,1736.61,0.14,1731.49,1681.8348,73.8036061277057,23.851425823215322,20.27220866990489,27.469285714285725,1749.28,1
11/23/2022,1749.28,1740.3,1753.54,1728.25,0.52,1740.070714285714,1682.9044000000001,76.74428959437195,23.122363053933668,20.84223954671065,27.480000000000018,1754.96,1
11/24/2022,1754.96,1749.53,1759.08,1749.03,0.32,1745.4057142857143,1684.7288,70.84566006140106,22.740762729807557,21.22194418333003,24.34500000000001,1756.14,1
11/25/2022,1756.14,1756.48,1761.58,1745.46,0.07,1751.2242857142858,1686.3528,73.30891610392581,22.276765179796485,21.432908382623324,24.379285714285725,1740.75,0
11/28/2022,1740.75,1755.0,1764.08,1739.14,-0.88,1753.2407142857141,1687.6522,59.26850088646659,20.431675758223264,21.232661857743313,22.375714285714285,1749.73,1
11/29/2022,1749.73,1740.82,1759.33,1738.98,0.52,1756.3414285714284,1689.3845999999999,63.996904623718315,19.46960654464624,20.8800507951239,22.318571428571413,1768.45,1
11/30/2022,1768.45,1749.82,1770.39,1744.41,1.07,1757.32,1691.2788,55.464262922782396,19.987306089055664,20.70150185391025,20.297857142857133,1802.89,1
12/01/2022,1802.89,1768.54,1804.32,1767.36,1.95,1759.6200000000001,1693.9260000000002,61.19143611844848,22.91248600460085,21.14369868404837,21.057857142857124,1797.82,0
12/02/2022,1797.82,1803.15,1804.93,1778.26,-0.28,1761.4785714285715,1697.0206,58.80124475713701,24.53873823467643,21.822706594173987,21.358571428571427,1768.39,0
12/05/2022,1768.39,1797.92,1810.33,1765.32,-1.64,1760.7742857142857,1699.957,47.11358313817334,23.185531426505804,22.095271560640352,23.13642857142856,1770.91,1
12/06/2022,1770.91,1768.67,1781.46,1765.72,0.14,1760.57,1702.7992,49.15304430229806,22.062129722936106,22.088643193099507,23.141428571428555,1786.22,1
12/07/2022,1786.22,1771.14,1790.92,1768.32,0.86,1762.3807142857145,1705.3347999999999,57.40145985401463,22.15186195264141,22.10128694500789,23.250714285714285,1789.23,1
12/08/2022,1789.23,1786.29,1795.18,1780.96,0.17,1765.2014285714286,1707.9136,62.10384356035062,22.20983607047151,22.122996770100613,22.770714285714284,1796.63,1
12/09/2022,1796.63,1789.3,1806.45,1787.96,0.41,1769.4028571428573,1710.6528,68.54350567465323,22.592467233210755,22.216890862722643,22.55642857142857,1781.15,0
12/12/2022,1781.15,1797.35,1798.0,1777.22,-0.86,1772.325,1712.2914,61.91669094086805,21.399913674294567,22.053495425037028,23.08571428571427,1810.29,1
12/13/2022,1810.29,1781.21,1824.87,1779.81,1.64,1776.6828571428573,1713.9723999999999,65.90873533246412,22.546261584838476,22.15204865699732,24.49785714285713,1807.27,0
12/14/2022,1807.27,1810.49,1814.19,1796.07,-0.17,1780.4192857142857,1715.8016,63.83203765402716,22.94654827731756,22.310948581061368,25.07428571428571,1776.66,0
12/15/2022,1776.66,1807.4,1809.09,1772.0,-1.69,1781.885,1717.1178,54.69522240527182,20.556840719831598,21.960127008815416,26.572142857142858,1792.34,1
12/16/2022,1792.34,1776.72,1794.69,1773.89,0.88,1785.57,1719.0742,61.78876650975732,19.70112293866964,21.508326194786264,26.27642857142858,1787.44,0
12/19/2022,1787.44,1793.13,1799.1,1783.48,-0.27,1788.2635714285714,1721.4638,58.78079448609884,18.415291367233067,20.889719229275627,25.938571428571436,1817.41,1
12/20/2022,1817.41,1787.49,1821.6,1784.21,1.68,1791.7607142857144,1724.5058000000001,60.83281706345697,19.588781829871095,20.629531749394722,26.753571428571426,1814.13,0
12/21/2022,1814.13,1818.06,1824.39,1811.24,-0.18,1792.5635714285713,1727.3382000000001,52.884714095062115,20.023296786868514,20.508284756889484,25.052857142857142,1792.57,0
12/22/2022,1792.57,1814.2,1821.1,1784.11,-1.19,1792.1885714285713,1729.8736000000001,48.757749278311486,18.415656974978674,20.089759200507324,25.789999999999996,1797.91,1
12/23/2022,1797.91,1792.65,1803.6,1789.62,0.3,1794.297142857143,1732.9965999999997,57.883773101164415,17.37222798304265,19.54625295701439,23.573571428571427,1797.61,0
12/26/2022,1797.61,1798.57,1798.78,1798.04,-0.02,1796.2042857142858,1735.95,57.216216216216175,16.332820904083746,18.903566546428262,22.51142857142856,1813.93,1
12/27/2022,1813.93,1796.67,1833.39,1796.2,0.91,1798.1835714285714,1739.192,57.44852427288856,16.634221957274576,18.449697628597526,23.553571428571413,1804.09,0
12/28/2022,1804.09,1814.0,1815.18,1796.56,-0.54,1799.2450000000001,1742.704,53.8529350757104,15.895841335617433,17.93892637000151,23.867857142857133,1814.89,1
12/29/2022,1814.89,1804.16,1820.52,1802.02,0.6,1800.5492857142856,1746.4486,54.652466367713,15.997727272089833,17.550686550419176,23.868571428571418,1824.4,1
12/30/2022,1824.4,1815.14,1826.73,1809.84,0.52,1803.6385714285716,1749.8034000000002,61.365428075892126,16.653874632322186,17.37132416679978,23.590714285714284,1823.69,0
01/02/2023,1823.69,1823.85,1823.94,1823.85,-0.04,1804.5957142857144,1753.3051999999998,54.1398912506179,16.921524277719982,17.281364188983822,20.411428571428587,1839.49,1
01/03/2023,1839.49,1826.14,1850.69,1824.42,0.87,1806.8971428571429,1757.0446,59.22574733707477,18.19878227023719,17.4648478052345,21.045714285714293,1854.09,1
01/04/2023,1854.09,1839.51,1865.49,1835.92,0.79,1812.4278571428572,1760.8366,74.4089275581614,20.156761811152364,18.00323060641807,20.508571428571436,1833.19,0
01/05/2023,1833.19,1854.19,1859.36,1824.68,-1.13,1815.3457142857144,1764.2416,62.46719160104987,19.793848211457544,18.36135412742597,21.5,1865.71,1
01/06/2023,1865.71,1833.27,1870.37,1830.53,1.77,1820.9364285714287,1768.7205999999999,70.44136850352564,21.87813130900213,19.064709563741204,23.23,1871.59,1
01/09/2023,1871.59,1865.45,1881.8,1864.59,0.32,1824.8064285714283,1773.49,66.18666347992342,23.73085303717494,19.99793825842795,21.78857142857144,1877.27,1
01/10/2023,1877.27,1871.66,1881.04,1867.37,0.3,1829.3164285714286,1778.0854000000002,68.5968426013194,25.365083986174568,21.071367403977277,21.825714285714298,1876.38,0
01/11/2023,1876.38,1877.3,1887.09,1866.75,-0.05,1835.3028571428572,1782.9152,78.10718358038767,26.28540642215785,22.114175207613393,20.636428571428578,1896.86,1
01/12/2023,1896.86,1876.43,1901.88,1873.64,1.09,1842.3707142857145,1788.2694000000001,80.1254338427814,28.340640166336698,23.359468199358055,21.655000000000005,1920.21,1
01/13/2023,1920.21,1897.03,1922.24,1891.8,1.23,1851.1278571428572,1793.0682000000002,82.73173857325934,31.490573838655337,24.985689327217514,23.767142857142876,1918.0,0
01/16/2023,1918.0,1920.39,1929.24,1910.74,-0.12,1858.5614285714287,1797.9345999999998,80.04850724721373,33.423307355843235,26.67321293294266,22.43214285714287,1908.39,0
01/17/2023,1908.39,1917.81,1919.83,1903.51,-0.5,1866.0114285714285,1801.852,80.15496704059224,33.79005518434292,28.096581383222716,22.267857142857142,1903.76,0
01/18/2023,1903.76,1908.46,1926.3,1896.56,-0.24,1872.359285714286,1805.8008,76.64448042213832,33.32297664331759,29.14186043524169,23.070714285714285,1931.39,1
01/19/2023,1931.39,1903.83,1935.4,1900.48,1.45,1880.0014285714285,1809.3336,78.93341987127488,34.78138545996899,30.26976544018715,24.358571428571427,1926.57,0
01/20/2023,1926.57,1931.48,1937.72,1920.58,-0.25,1887.3500000000001,1812.4512,77.21693121693121,35.14314296065072,31.244440944279866,25.543571428571422,1931.3,1
01/23/2023,1931.3,1926.2,1935.69,1911.44,0.25,1893.907857142857,1815.6412000000003,75.79947170235486,35.40340148157634,32.076233051739166,25.34714285714285,1937.45,1
01/24/2023,1937.45,1931.35,1942.93,1916.82,0.32,1899.8621428571428,1818.8252000000002,74.59287231531748,35.69444845402154,32.79987613219564,25.100000000000005,1945.93,1
01/25/2023,1945.93,1937.54,1948.12,1919.88,0.44,1907.9150000000002,1822.2684,85.89074239144273,36.19216960389713,33.47833482653594,24.640000000000004,1928.99,0
01/26/2023,1928.99,1946.09,1949.27,1918.74,-0.87,1912.435,1825.6308000000001,72.36358495900475,34.81833666315697,33.74633519386015,23.975000000000005,1927.34,0
01/27/2023,1927.34,1929.4,1935.15,1916.65,-0.09,1916.4171428571428,1829.1828,70.30965391621123,33.21355773051823,33.63977970119176,24.067142857142862,1922.52,0
01/30/2023,1922.52,1928.4,1934.61,1920.58,-0.25,1919.6492857142857,1832.8770000000002,66.58845956448415,31.193248792063287,33.15047351936607,24.092857142857138,1927.88,1
01/31/2023,1927.88,1922.82,1931.15,1900.74,0.28,1923.327857142857,1836.6298000000002,68.28056226040032,29.682485392509307,32.45687589399472,24.812142857142867,1950.42,1
02/01/2023,1950.42,1927.92,1954.63,1920.56,1.17,1927.1535714285712,1840.6526000000001,68.7377553876294,29.95863959066537,31.957228633328853,25.22857142857145,1912.37,0
02/02/2023,1912.37,1950.54,1959.77,1911.33,-1.95,1926.5935714285715,1843.8008,47.51300596371016,26.798263083913753,30.925435523445834,26.514285714285734,1865.53,0
02/03/2023,1865.53,1912.57,1918.72,1861.41,-2.45,1922.8457142857144,1845.9886,37.028430160692245,20.280267096186208,28.79640183799391,29.286428571428587,1867.36,1
02/06/2023,1867.36,1865.17,1881.54,1860.39,0.1,1919.9150000000002,1848.5207999999998,39.450815035738145,15.08844383404994,26.054810237205118,29.631428571428582,1873.81,1
02/07/2023,1873.81,1867.39,1884.45,1864.94,0.35,1917.775714285714,1851.0023999999999,42.370981710734135,11.363357872729011,23.1165197643099,28.900714285714294,1875.59,1
02/08/2023,1875.59,1874.05,1886.28,1867.4,0.09,1913.7899999999997,1853.1452,33.63060314480168,8.457340576848082,20.184683926817538,27.754999999999995,1861.39,0
02/09/2023,1861.39,1875.64,1890.69,1858.89,-0.76,1909.1342857142859,1854.3152000000002,31.876320765209712,4.951402916806273,17.138027724815284,28.802142857142844,1864.67,1
02/10/2023,1864.67,1861.68,1872.31,1852.69,0.18,1904.375,1855.6522,31.322531815888368,2.409811839374015,14.192384547727032,28.47142857142855,1853.39,0
02/13/2023,1853.39,1865.69,1866.83,1850.42,-0.6,1898.3707142857143,1857.3522,27.095367847411467,-0.5087545243050045,11.252156733320625,27.778571428571386,1854.29,1
02/14/2023,1854.29,1853.67,1871.03,1843.2,0.05,1891.825,1859.0198,23.9540700318326,-2.7177879485627727,8.458167796943947,27.749285714285683,1836.19,0
02/15/2023,1836.19,1854.35,1860.18,1830.2,-0.98,1885.1964285714287,1860.0192000000002,23.797153828777923,-5.861414842798467,5.594251268995464,27.709999999999972,1837.44,1
02/16/2023,1837.44,1836.56,1845.45,1827.18,0.07,1878.775,1860.9834,24.55852388498981,-8.157858536654658,2.8438293078654393,27.6935714285714,1841.59,1
02/17/2023,1841.59,1837.52,1843.77,1818.34,0.23,1872.9942857142858,1861.8826000000001,27.009828986989305,-9.533045379001805,0.36845437049199026,28.50785714285712,1841.14,0
02/20/2023,1841.14,1842.73,1847.86,1837.09,-0.02,1866.7985714285714,1863.0824,24.652250146113275,-10.53772970985483,-1.812782445577374,27.10499999999997,1834.32,0
02/21/2023,1834.32,1841.71,1844.44,1829.7,-0.37,1858.5057142857145,1863.563,12.639979405328688,-11.748833049300174,-3.799992566321934,25.724285714285674,1825.04,0
02/22/2023,1825.04,1834.71,1846.26,1823.05,-0.51,1852.267857142857,1863.9184,15.512202827580566,-13.30409825200718,-5.700813703458984,23.922142857142813,1822.64,0
02/23/2023,1822.64,1825.12,1834.43,1817.55,-0.13,1849.2042857142858,1864.838,23.90166727516106,-14.562450211369878,-7.473141005041162,21.034285714285684,1810.81,0
02/24/2023,1810.81,1822.74,1827.98,1808.91,-0.65,1845.1649999999997,1865.2074,19.322990126939175,-16.32608835376118,-9.243730474785167,20.88571428571426,1817.31,1
02/27/2023,1817.31,1812.01,1820.22,1806.68,0.36,1841.1292857142857,1865.8048,19.36673172847516,-17.003285321688963,-10.795641444165927,20.459285714285688,1827.15,1
02/28/2023,1827.15,1817.38,1831.27,1804.65,0.54,1837.669285714286,1865.9995999999999,25.847626645392864,-16.555125848450643,-11.94753832502287,21.01214285714283,1836.81,1
03/01/2023,1836.81,1827.24,1845.05,1823.05,0.53,1835.9135714285712,1866.4532000000002,37.163150198454005,-15.244743060603469,-12.60697927213899,20.312142857142835,1836.0,0
03/02/2023,1836.0,1837.2,1838.94,1829.44,-0.04,1833.8657142857141,1867.3218,34.630642221507344,-14.10897599820919,-12.907378617353029,19.589285714285698,1854.97,1
03/03/2023,1854.97,1836.1,1856.47,1834.51,1.03,1833.9785714285715,1868.4630000000002,50.78248811410456,-11.545067604615724,-12.634916414805568,19.985714285714284,1846.85,0
03/06/2023,1846.85,1855.35,1858.84,1845.08,-0.44,1833.4471428571428,1869.4478,46.561286744315,-10.052489032944322,-12.118430938433319,18.98071428571429,1813.52,0
03/07/2023,1813.52,1846.92,1852.26,1812.72,-1.8,1831.827857142857,1869.4396,40.81516894903164,-11.427335006330622,-11.980211752012782,19.663571428571426,1813.59,1
03/08/2023,1813.59,1813.61,1824.38,1809.4,0.0,1830.1242857142856,1869.6296,40.24380266710293,-12.368683446945852,-12.057906090999396,19.428571428571427,1830.89,1
03/09/2023,1830.89,1813.65,1835.56,1811.84,0.95,1829.36,1869.9496,46.04816073275232,-11.58519651640836,-11.963364176081189,19.30642857142857,1867.83,1
03/10/2023,1867.83,1830.96,1870.28,1827.71,2.02,1831.2664285714286,1870.8181999999997,57.7645895153313,-7.892547821355947,-11.149200905136142,21.577857142857138,1913.23,1
03/13/2023,1913.23,1869.01,1914.79,1869.01,2.43,1836.902857142857,1872.6090000000002,68.74792112140652,-1.2878510053305945,-9.176930925175034,23.87928571428571,1902.12,0
03/14/2023,1902.12,1913.19,1914.52,1895.17,-0.58,1842.4085714285713,1873.8616,68.15526662898056,3.0151775656902373,-6.7385092270019795,23.603571428571417,1918.1,1
03/15/2023,1918.1,1903.91,1937.46,1885.78,0.84,1849.2271428571428,1875.1418000000003,71.13255999291589,7.626893083547429,-3.8654287648920977,26.089285714285698,1919.12,1
03/16/2023,1919.12,1920.54,1934.12,1907.55,0.05,1856.9635714285716,1876.8604,75.18251569402462,11.234511872939265,-0.8454406373258254,26.624999999999982,1987.93,1
03/17/2023,1987.93,1920.0,1989.8,1918.33,3.59,1869.1507142857142,1879.3048,80.75785982117102,19.422082014224543,3.2080638929842484,30.762857142857133,1978.71,0
03/20/2023,1978.71,1987.59,2010.19,1965.77,-0.46,1879.9764285714284,1881.4472,77.383103273831,24.880012101963757,7.542453534780151,32.034285714285716,1940.15,0
03/21/2023,1940.15,1979.17,1985.3,1935.41,-1.95,1887.3578571428573,1882.7047999999998,66.90550975003273,25.79662385615302,11.193287599054726,34.02642857142856,1969.58,1
03/22/2023,1969.58,1940.44,1978.93,1934.33,1.52,1896.8992857142857,1884.5688,69.98145156465024,28.56848065665872,14.668326210575525,36.53357142857143,1993.5,1
03/23/2023,1993.5,1967.91,2003.43,1964.39,1.21,1906.7942857142857,1886.5016,70.41950414197693,32.32274475213535,18.19920991888749,37.753571428571426,1977.22,0
03/24/2023,1977.22,1993.99,2003.19,1975.18,-0.82,1916.1064285714288,1887.6417999999999,68.7652934910902,33.597079929478696,21.278783921005733,38.771428571428565,1956.56,0
03/27/2023,1956.56,1977.66,1979.89,1943.68,-1.04,1926.3235714285715,1888.4129999999998,71.36838960262921,32.564526807118455,23.535932498228277,38.53357142857143,1973.69,1
03/28/2023,1973.69,1957.23,1975.45,1948.66,0.88,1937.7592857142859,1889.719,72.75699340459403,32.75093644849312,25.378933288281246,39.37714285714286,1964.04,0
03/29/2023,1964.04,1972.82,1974.64,1958.62,-0.49,1947.2700000000002,1890.9246000000003,69.34701113016183,31.753953273518846,26.653937285328766,38.82714285714287,1980.25,1
03/30/2023,1980.25,1962.58,1984.4,1955.44,0.83,1955.3,1891.9018000000003,67.38202733626073,31.904078099125854,27.703965448088184,37.85500000000002,1967.9,0
03/31/2023,1967.9,1978.62,1987.84,1966.89,-0.62,1959.205,1892.7284,59.41514827954396,30.672932841705233,28.297758926811593,35.99714285714286,1984.11,1
04/03/2023,1984.11,1970.84,1990.64,1949.82,0.82,1965.0614285714287,1893.7846,63.87638357648174,30.651916667467503,28.768590474942776,37.5307142857143,2019.97,1
04/04/2023,2019.97,1984.59,2025.19,1977.01,1.81,1972.337857142857,1895.435,66.15394373790875,33.146768192865466,29.644226018527316,37.2807142857143,2020.35,1
04/05/2023,2020.35,2020.44,2032.2,2009.99,0.02,1979.5685714285714,1896.9234,66.08510503066705,34.75399638862905,30.666180092547666,36.96928571428574,2008.02,0
04/06/2023,2008.02,2020.13,2021.63,2000.88,-0.61,1981.0035714285714,1898.504,53.8905457221426,34.63357407603803,31.45965888924574,33.346428571428596,1989.95,0
04/10/2023,1989.95,2008.3,2011.17,1981.59,-0.9,1981.8064285714286,1899.7562,52.10455362492512,32.70306002399616,31.708339116195827,32.2864285714286,2003.14,1
04/11/2023,2003.14,1990.36,2007.58,1988.72,0.66,1986.3057142857142,1901.3685999999998,63.0322340381512,31.870058302037478,31.74068295336416,30.070000000000032,2014.67,1
04/12/2023,2014.67,2003.67,2028.4,2001.18,0.58,1989.5264285714288,1903.1044,60.07507708808155,31.774002157459563,31.747346794183244,28.828571428571454,2039.73,1
04/13/2023,2039.73,2014.0,2048.84,2012.45,1.24,1992.8285714285716,1904.8906,60.277444311057764,33.33573592273365,32.06502461989333,28.63928571428575,2003.04,0
04/14/2023,2003.04,2040.4,2047.6,1992.41,-1.8,1994.672857142857,1906.704,55.26251426707972,31.25258447475494,31.90253659086565,30.58071428571431,1994.77,0
04/17/2023,1994.77,2001.85,2015.13,1981.34,-0.41,1997.4021428571427,1909.2888,58.20203494612116,28.60461585340704,31.24295244337393,30.40785714285718,2004.93,1
04/18/2023,2004.93,1995.19,2011.98,1991.33,0.51,1999.6335714285713,1912.0402,56.9127279164454,27.014502365417457,30.397262427782636,29.969285714285757,1993.26,0
04/19/2023,1993.26,2007.49,2008.33,1969.28,-0.58,2001.7207142857144,1914.4292,56.40845688218266,24.529889206845382,29.223787783595185,31.61428571428574,2004.34,1
04/20/2023,2004.34,1993.58,2012.74,1990.49,0.56,2003.4414285714286,1917.0042,55.40498092887592,23.1875867127294,28.01654756942203,31.135000000000023,1982.89,0
04/21/2023,1982.89,2004.29,2005.75,1971.65,-1.07,2004.512142857143,1919.4342,53.23129984910541,20.160568100955288,26.445351675728684,32.07428571428574,1988.88,1
04/24/2023,1988.88,1981.34,1990.97,1974.19,0.3,2004.8528571428574,1921.9184,51.07563252604524,18.03705701650574,24.7636927438841,30.357142857142872,1997.87,1
04/25/2023,1997.87,1991.45,2003.9,1976.14,0.45,2003.2742857142857,1924.808,44.32926203428097,16.884937995737346,23.18794179425475,28.89857142857144,1989.48,0
04/26/2023,1989.48,2000.63,2009.51,1983.43,-0.42,2001.0692857142858,1927.5118,42.39167940060137,15.120571948175439,21.57446782503889,29.175000000000004,1987.87,0
04/27/2023,1987.87,1987.58,2003.45,1973.8,-0.08,1999.6299999999999,1930.5454,44.75670049440537,13.437486618055118,19.947071583642135,29.810714285714294,1989.65,1
04/28/2023,1989.65,1986.75,1995.13,1976.08,0.09,1999.6085714285714,1933.5896,49.91470487888094,12.107690571743888,18.379195381262484,29.05857142857144,1982.05,0
05/01/2023,1982.05,1991.34,2006.05,1977.05,-0.38,1998.1021428571428,1936.3988,43.80689493157921,10.321580386494588,16.767672382308906,29.78285714285716,2016.28,1
05/02/2023,2016.28,1982.81,2019.54,1978.38,1.73,1998.2171428571426,1939.9016000000001,50.41716328963049,11.535179752620934,15.721173856371312,30.778571428571436,2039.02,1
05/03/2023,2039.02,2014.8,2040.69,2007.96,1.13,1998.1664285714285,1943.9956,49.81379491214266,14.168567520923716,15.410652589281794,30.517142857142858,2051.11,1
05/04/2023,2051.11,2036.86,2073.29,2030.34,0.59,2001.6000000000001,1948.517,64.47455585666972,17.034742353401043,15.735470542105645,29.64285714285716,2016.54,0
05/05/2023,2016.54,2051.73,2053.13,1999.3,-1.69,2003.1550000000002,1952.395,55.65895502989341,16.32847201014647,15.85407083571381,31.07428571428573,2021.39,1
05/08/2023,2021.39,2015.95,2029.63,2014.1,0.24,2004.3307142857143,1956.6066,54.400128314798984,15.97594143340666,15.87844495525238,30.70857142857145,2034.17,1
05/09/2023,2034.17,2022.24,2037.7,2019.5,0.63,2007.252857142857,1960.9438,60.87164496412438,16.537167432446722,16.01018945069125,29.219285714285743,2029.51,0
05/10/2023,2029.51,2034.19,2048.22,2021.57,-0.23,2009.0507142857143,1964.991,56.92510867770869,16.416678771495754,16.091487314852152,29.533571428571445,2015.55,0
05/11/2023,2015.55,2030.56,2041.44,2011.19,-0.69,2011.3835714285713,1968.5657999999999,59.372130394857585,15.021575931474217,15.877505038176565,29.258571428571454,2011.15,0
05/12/2023,2011.15,2015.19,2022.56,2001.05,-0.22,2012.9742857142858,1972.0688,56.44946423399939,13.40636343936103,15.383276718413459,29.596428571428596,2020.6,1
05/15/2023,2020.6,2011.72,2022.2,2007.28,0.47,2014.597857142857,1975.3813999999998,56.56518976373402,12.741950649934779,14.855011504717723,28.679285714285747,1988.6,0
05/16/2023,1988.6,2015.9,2018.94,1985.47,-1.58,2014.5349999999999,1978.2164000000002,49.77633184221226,9.523485351667205,13.78870627410762,29.325714285714316,1981.72,0
05/17/2023,1981.72,1988.94,1993.13,1974.8,-0.35,2014.0957142857144,1981.5804,48.47764740828758,6.34453407408796,12.299871834103689,28.51714285714289,1958.05,0
05/18/2023,1958.05,1981.52,1986.12,1951.97,-1.19,2011.8385714285712,1984.4696000000001,42.942647847060904,1.893395220439288,10.21857651137081,29.595714285714298,1976.56,1
05/19/2023,1976.56,1957.4,1984.09,1954.05,0.94,2011.4464285714287,1987.3830000000003,48.830870139273394,-0.13896023721054007,8.147069161654539,29.67000000000001,1969.43,0
05/22/2023,1969.43,1977.8,1982.66,1968.4,-0.36,2008.1000000000001,1989.415,38.72117097597383,-2.2984528580223014,6.057964757719171,27.748571428571445,1974.73,1
05/23/2023,1974.73,1971.99,1977.8,1954.29,0.27,2003.5078571428571,1990.645,33.10381077529567,-3.5413778132676725,4.138096243521803,27.090000000000014,1957.01,0
05/24/2023,1957.01,1975.19,1985.3,1956.51,-0.9,1996.7864285714284,1991.7428,25.980191954257663,-5.888383088023602,2.132800377212722,26.07857142857144,1940.34,0
05/25/2023,1940.34,1958.13,1964.95,1938.86,-0.85,1991.3435714285713,1992.1875999999997,28.5931003483537,-8.989901373510293,-0.09173997293188085,24.097142857142867,1946.33,1
05/26/2023,1946.33,1940.69,1957.4,1936.84,0.31,1985.982142857143,1992.7318,29.047565877623853,-10.839582065859986,-2.241308391517502,24.456428571428578,1942.84,0
05/29/2023,1942.84,1944.09,1949.75,1940.3,-0.18,1979.4585714285715,1991.83,23.111346640758327,-12.443638653132666,-4.281774443840535,23.831428571428578,1959.14,1
05/30/2023,1959.14,1944.19,1963.63,1932.08,0.84,1974.4321428571427,1991.4386,30.611120295365637,-12.258285396402016,-5.877076634352832,24.1814285714286,1962.3,1
05/31/2023,1962.3,1959.3,1975.34,1953.67,0.16,1970.6285714285714,1991.8816,34.399718755493026,-11.721290276212585,-7.045919362724783,23.56857142857145,1977.88,1
06/01/2023,1977.88,1962.8,1983.27,1953.43,0.79,1968.2521428571429,1992.0476,40.85235083860324,-9.924142643286586,-7.6215640188371445,24.16357142857144,1947.63,0
06/02/2023,1947.63,1978.14,1983.52,1947.67,-1.53,1963.0400000000002,1991.1302000000003,31.996052306933194,-10.816130764005038,-8.260477367870724,25.65857142857143,1961.76,1
06/05/2023,1961.76,1947.59,1964.13,1938.14,0.73,1961.1228571428571,1990.8210000000001,42.73730923260095,-10.264541619109423,-8.661290218118465,25.005714285714298,1962.85,1
06/06/2023,1962.85,1962.11,1966.85,1954.0,0.06,1959.7749999999999,1990.9468,44.728755796413175,-9.628458481437747,-8.85472387078232,24.614285714285707,1939.63,0
06/07/2023,1939.63,1963.59,1970.26,1939.8,-1.18,1958.4592857142857,1990.2656,44.84149210261009,-10.872684416521679,-9.258315979930194,24.350714285714293,1967.76,1
06/08/2023,1967.76,1940.59,1970.5,1939.81,1.45,1957.8307142857143,1990.34,47.661564625850346,-9.479611466327924,-9.30257507720974,24.41,1960.6,0
06/09/2023,1960.6,1968.1,1973.09,1956.73,-0.36,1957.2,1989.947,47.65396673574575,-8.851310876104208,-9.212322236988634,24.559999999999995,1956.92,0
06/12/2023,1956.92,1960.25,1967.55,1948.8,-0.19,1955.9278571428572,1989.7274,45.22699254971325,-8.551744192867773,-9.080206628164461,24.219999999999995,1943.33,0
06/13/2023,1943.33,1957.69,1970.74,1939.99,-0.69,1954.9507142857144,1988.9117999999999,46.250822188116615,-9.303687740840815,-9.124902850699733,24.359999999999996,1942.99,0
06/14/2023,1942.99,1943.49,1960.41,1939.73,-0.02,1955.14,1987.3722,50.79766419842276,-9.8139148768214,-9.262705255924068,23.97357142857142,1957.65,1
06/15/2023,1957.65,1943.44,1960.34,1925.3,0.75,1955.9485714285713,1986.1182000000001,53.23835679139494,-8.932367306700144,-9.196637666079283,25.00785714285712,1957.36,0
06/16/2023,1957.36,1957.68,1968.0,1953.42,-0.01,1956.9857142857143,1985.105,54.231262384893334,-8.163036677041646,-8.989917468271756,25.374285714285683,1950.12,0
06/19/2023,1950.12,1957.99,1958.93,1947.8,-0.37,1956.3414285714284,1984.3084,47.22495692837798,-8.044808557770466,-8.800895686171499,23.915714285714248,1935.91,0
06/20/2023,1935.91,1950.9,1956.87,1929.77,-0.73,1954.4564285714284,1982.9638,42.39787981794091,-8.994062212953622,-8.839528991527924,24.303571428571395,1932.26,0
06/21/2023,1932.26,1935.42,1939.55,1919.34,-0.19,1951.1978571428572,1981.3156,35.88839396189056,-9.926451119858257,-9.056913417193991,23.61571428571426,1913.52,0
06/22/2023,1913.52,1932.09,1935.0,1912.34,-0.97,1948.7614285714285,1978.7913999999998,38.639845467261644,-12.03876207404437,-9.653283148564068,22.673571428571417,1921.36,1
06/23/2023,1921.36,1913.8,1937.1,1910.24,0.41,1945.8757142857144,1977.1578,35.95661846496101,-12.931099578617022,-10.308846434574658,22.735714285714266,1922.85,1
06/26/2023,1922.85,1924.3,1933.48,1921.59,0.08,1943.0185714285715,1975.7194,36.13422074320575,-13.364001047115607,-10.919877357082848,22.683571428571423,1913.35,0
